,cell,lon,lat,month,decend,sum,geometry
5308,943,-57.375,-13.625,10,2,46.56838795873854,POINT (-6386955.784264072 -1531228.537631783)
5309,943,-57.375,-13.625,10,3,65.69650088416205,POINT (-6386955.784264072 -1531228.537631783)
5310,944,-57.125,-13.625,9,1,14.461120075649685,POINT (-6359125.911565753 -1531228.537631783)
5311,944,-57.125,-13.625,9,2,17.09652174843682,POINT (-6359125.911565753 -1531228.537631783)
5312,944,-57.125,-13.625,9,3,25.742356300354004,POINT (-6359125.911565753 -1531228.537631783)
5313,944,-57.125,-13.625,10,1,39.831899378034805,POINT (-6359125.911565753 -1531228.537631783)
5314,944,-57.125,-13.625,10,2,46.03533209694756,POINT (-6359125.911565753 -1531228.537631783)
5315,944,-57.125,-13.625,10,3,65.14190302954779,POINT (-6359125.911565753 -1531228.537631783)
5316,945,-56.875,-13.625,9,1,13.75764889187283,POINT (-6331296.038867434 -1531228.537631783)
5317,945,-56.875,-13.625,9,2,16.123983992470635,POINT (-6331296.038867434 -1531228.537631783)
5318,945,-56.875,-13.625,9,3,26.297904120551216,POINT (-6331296.038867434 -1531228.537631783)
5319,945,-56.875,-13.625,10,1,39.58454624811808,POINT (-6331296.038867434 -1531228.537631783)
5320,945,-56.875,-13.625,10,2,45.498472187254166,POINT (-6331296.038867434 -1531228.537631783)
5321,945,-56.875,-13.625,10,3,66.37994798024495,POINT (-6331296.038867434 -1531228.537631783)
5322,946,-56.625,-13.625,9,1,13.927667405870226,POINT (-6303466.166169116 -1531228.537631783)
5323,946,-56.625,-13.625,9,2,16.314340167575413,POINT (-6303466.166169116 -1531228.537631783)
5324,946,-56.625,-13.625,9,3,27.51515297094981,POINT (-6303466.166169116 -1531228.537631783)
5325,946,-56.625,-13.625,10,1,40.77139515346951,POINT (-6303466.166169116 -1531228.537631783)
5326,946,-56.625,-13.625,10,2,45.80158027013143,POINT (-6303466.166169116 -1531228.537631783)
5327,946,-56.625,-13.625,10,3,66.05879889594183,POINT (-6303466.166169116 -1531228.537631783)
5328,947,-56.375,-13.625,9,1,13.539039929707846,POINT (-6275636.293470797 -1531228.537631783)
5329,947,-56.375,-13.625,9,2,16.08678330315484,POINT (-6275636.293470797 -1531228.537631783)
5330,947,-56.375,-13.625,9,3,27.667775472005207,POINT (-6275636.293470797 -1531228.537631783)
5331,947,-56.375,-13.625,10,1,40.958953062693276,POINT (-6275636.293470797 -1531228.537631783)
5332,947,-56.375,-13.625,10,2,46.175584157307945,POINT (-6275636.293470797 -1531228.537631783)
5333,947,-56.375,-13.625,10,3,68.53664461771648,POINT (-6275636.293470797 -1531228.537631783)
5334,948,-56.125,-13.625,9,1,12.575198067559135,POINT (-6247806.420772479 -1531228.537631783)
5335,948,-56.125,-13.625,9,2,16.094822353786892,POINT (-6247806.420772479 -1531228.537631783)
5336,948,-56.125,-13.625,9,3,28.579759968651665,POINT (-6247806.420772479 -1531228.537631783)
5337,948,-56.125,-13.625,10,1,38.752411630418564,POINT (-6247806.420772479 -1531228.537631783)
5338,948,-56.125,-13.625,10,2,45.11866972181532,POINT (-6247806.420772479 -1531228.537631783)
5339,948,-56.125,-13.625,10,3,68.18649376763238,POINT (-6247806.420772479 -1531228.537631783)
5340,949,-55.875,-13.625,9,1,12.241974300808376,POINT (-6219976.548074161 -1531228.537631783)
5341,949,-55.875,-13.625,9,2,16.21579779518975,POINT (-6219976.548074161 -1531228.537631783)
5342,949,-55.875,-13.625,9,3,29.521330939398872,POINT (-6219976.548074161 -1531228.537631783)
5343,949,-55.875,-13.625,10,1,37.758019553290474,POINT (-6219976.548074161 -1531228.537631783)
5344,949,-55.875,-13.625,10,2,45.24232414033678,POINT (-6219976.548074161 -1531228.537631783)
5345,949,-55.875,-13.625,10,3,66.39071856604681,POINT (-6219976.548074161 -1531228.537631783)
5346,950,-55.625,-13.625,9,1,12.010507265726725,POINT (-6192146.675375842 -1531228.537631783)
5347,950,-55.625,-13.625,9,2,14.867658615112305,POINT (-6192146.675375842 -1531228.537631783)
5348,950,-55.625,-13.625,9,3,29.02678526772393,POINT (-6192146.675375842 -1531228.537631783)
5349,950,-55.625,-13.625,10,1,35.00726445515951,POINT (-6192146.675375842 -1531228.537631783)
5350,950,-55.625,-13.625,10,2,44.86444931560092,POINT (-6192146.675375842 -1531228.537631783)
5351,950,-55.625,-13.625,10,3,64.7711476220025,POINT (-6192146.675375842 -1531228.537631783)
5352,951,-55.375,-13.625,9,1,10.314579010009766,POINT (-6164316.802677524 -1531228.537631783)
5353,951,-55.375,-13.625,9,2,15.180250697665745,POINT (-6164316.802677524 -1531228.537631783)
5354,951,-55.375,-13.625,9,3,28.68375852372911,POINT (-6164316.802677524 -1531228.537631783)
5355,951,-55.375,-13.625,10,1,35.19690047370063,POINT (-6164316.802677524 -1531228.537631783)
5356,951,-55.375,-13.625,10,2,43.76836162143283,POINT (-6164316.802677524 -1531228.537631783)
5357,951,-55.375,-13.625,10,3,67.94650872548421,POINT (-6164316.802677524 -1531228.537631783)
5358,952,-55.125,-13.625,9,1,9.195445166693794,POINT (-6136486.929979205 -1531228.537631783)
5359,952,-55.125,-13.625,9,2,14.258983612060547,POINT (-6136486.929979205 -1531228.537631783)
5360,952,-55.125,-13.625,9,3,29.153482649061417,POINT (-6136486.929979205 -1531228.537631783)
5361,952,-55.125,-13.625,10,1,34.04167726304796,POINT (-6136486.929979205 -1531228.537631783)
5362,952,-55.125,-13.625,10,2,42.88517591688368,POINT (-6136486.929979205 -1531228.537631783)
5363,952,-55.125,-13.625,10,3,66.86489550272624,POINT (-6136486.929979205 -1531228.537631783)
5364,953,-54.875,-13.625,9,1,8.935995525783962,POINT (-6108657.057280887 -1531228.537631783)
5365,953,-54.875,-13.625,9,2,14.600945631663004,POINT (-6108657.057280887 -1531228.537631783)
5366,953,-54.875,-13.625,9,3,28.57591062121921,POINT (-6108657.057280887 -1531228.537631783)
5367,953,-54.875,-13.625,10,1,33.87015989091661,POINT (-6108657.057280887 -1531228.537631783)
5368,953,-54.875,-13.625,10,2,42.82282002766927,POINT (-6108657.057280887 -1531228.537631783)
5369,953,-54.875,-13.625,10,3,66.37562666998969,POINT (-6108657.057280887 -1531228.537631783)
5370,954,-54.625,-13.625,9,1,8.293582518895468,POINT (-6080827.184582569 -1531228.537631783)
5371,954,-54.625,-13.625,9,2,13.701531436708239,POINT (-6080827.184582569 -1531228.537631783)
5372,954,-54.625,-13.625,9,3,28.377955595652264,POINT (-6080827.184582569 -1531228.537631783)
5373,954,-54.625,-13.625,10,1,33.17671590381198,POINT (-6080827.184582569 -1531228.537631783)
5374,954,-54.625,-13.625,10,2,42.85007243686252,POINT (-6080827.184582569 -1531228.537631783)
5375,954,-54.625,-13.625,10,3,67.04768101374309,POINT (-6080827.184582569 -1531228.537631783)
5376,955,-54.375,-13.625,9,1,8.009122742546928,POINT (-6052997.31188425 -1531228.537631783)
5377,955,-54.375,-13.625,9,2,13.847610367668999,POINT (-6052997.31188425 -1531228.537631783)
5378,955,-54.375,-13.625,9,3,29.051611317528618,POINT (-6052997.31188425 -1531228.537631783)
5379,955,-54.375,-13.625,10,1,33.08725126584371,POINT (-6052997.31188425 -1531228.537631783)
5380,955,-54.375,-13.625,10,2,43.33998461564382,POINT (-6052997.31188425 -1531228.537631783)
5381,955,-54.375,-13.625,10,3,67.65608723958333,POINT (-6052997.31188425 -1531228.537631783)
5382,956,-54.125,-13.625,9,1,7.972930908203125,POINT (-6025167.439185931 -1531228.537631783)
5383,956,-54.125,-13.625,9,2,13.699765947129992,POINT (-6025167.439185931 -1531228.537631783)
5384,956,-54.125,-13.625,9,3,29.27898073196411,POINT (-6025167.439185931 -1531228.537631783)
5385,956,-54.125,-13.625,10,1,34.10161277982924,POINT (-6025167.439185931 -1531228.537631783)
5386,956,-54.125,-13.625,10,2,46.16781817542182,POINT (-6025167.439185931 -1531228.537631783)
5387,956,-54.125,-13.625,10,3,67.80354515711467,POINT (-6025167.439185931 -1531228.537631783)
5388,957,-53.875,-13.625,9,1,8.018658267127144,POINT (-5997337.566487614 -1531228.537631783)
5389,957,-53.875,-13.625,9,2,13.820992377069262,POINT (-5997337.566487614 -1531228.537631783)
5390,957,-53.875,-13.625,9,3,27.648337562878925,POINT (-5997337.566487614 -1531228.537631783)
5391,957,-53.875,-13.625,10,1,33.70124917560153,POINT (-5997337.566487614 -1531228.537631783)
5392,957,-53.875,-13.625,10,2,47.39978218078613,POINT (-5997337.566487614 -1531228.537631783)
5393,957,-53.875,-13.625,10,3,66.12856864929199,POINT (-5997337.566487614 -1531228.537631783)
5394,958,-53.625,-13.625,9,1,7.951229903433058,POINT (-5969507.693789296 -1531228.537631783)
5395,958,-53.625,-13.625,9,2,13.966322660446167,POINT (-5969507.693789296 -1531228.537631783)
5396,958,-53.625,-13.625,9,3,27.81495433383518,POINT (-5969507.693789296 -1531228.537631783)
5397,958,-53.625,-13.625,10,1,33.01776562796699,POINT (-5969507.693789296 -1531228.537631783)
5398,958,-53.625,-13.625,10,2,47.692572593688965,POINT (-5969507.693789296 -1531228.537631783)
5399,958,-53.625,-13.625,10,3,64.73422733942668,POINT (-5969507.693789296 -1531228.537631783)
5400,959,-53.375,-13.625,9,1,8.15681266784668,POINT (-5941677.821090977 -1531228.537631783)
5401,959,-53.375,-13.625,9,2,13.587940957811144,POINT (-5941677.821090977 -1531228.537631783)
5402,959,-53.375,-13.625,9,3,27.648303508758545,POINT (-5941677.821090977 -1531228.537631783)
5403,959,-53.375,-13.625,10,1,33.589981396993004,POINT (-5941677.821090977 -1531228.537631783)
5404,959,-53.375,-13.625,10,2,48.25985124376085,POINT (-5941677.821090977 -1531228.537631783)
5405,959,-53.375,-13.625,10,3,64.57651986016168,POINT (-5941677.821090977 -1531228.537631783)
5406,960,-53.125,-13.625,9,1,8.28504885567559,POINT (-5913847.948392658 -1531228.537631783)
5407,960,-53.125,-13.625,9,2,13.376730706956652,POINT (-5913847.948392658 -1531228.537631783)
5408,960,-53.125,-13.625,9,3,27.023500177595352,POINT (-5913847.948392658 -1531228.537631783)
5409,960,-53.125,-13.625,10,1,32.126685539881386,POINT (-5913847.948392658 -1531228.537631783)
5410,960,-53.125,-13.625,10,2,49.33023452758789,POINT (-5913847.948392658 -1531228.537631783)
5411,960,-53.125,-13.625,10,3,61.01459291246202,POINT (-5913847.948392658 -1531228.537631783)
5412,968,-60.375,-13.875,9,1,15.072155290179783,POINT (-6720914.256643891 -1559879.512693766)
5413,968,-60.375,-13.875,9,2,22.632237010531956,POINT (-6720914.256643891 -1559879.512693766)
5414,968,-60.375,-13.875,9,3,26.564460860358345,POINT (-6720914.256643891 -1559879.512693766)
5415,968,-60.375,-13.875,10,1,44.10145282745361,POINT (-6720914.256643891 -1559879.512693766)
5416,968,-60.375,-13.875,10,2,44.960905366473725,POINT (-6720914.256643891 -1559879.512693766)
5417,968,-60.375,-13.875,10,3,59.40825441148546,POINT (-6720914.256643891 -1559879.512693766)
5418,969,-60.125,-13.875,9,1,15.030052185058594,POINT (-6693084.383945573 -1559879.512693766)
5419,969,-60.125,-13.875,9,2,24.095504919687908,POINT (-6693084.383945573 -1559879.512693766)
5420,969,-60.125,-13.875,9,3,26.81317514843411,POINT (-6693084.383945573 -1559879.512693766)
5421,969,-60.125,-13.875,10,1,44.795234786139595,POINT (-6693084.383945573 -1559879.512693766)
5422,969,-60.125,-13.875,10,2,45.97782381375631,POINT (-6693084.383945573 -1559879.512693766)
5423,969,-60.125,-13.875,10,3,60.86202155219184,POINT (-6693084.383945573 -1559879.512693766)
5424,970,-59.875,-13.875,9,1,15.417509092224968,POINT (-6665254.511247255 -1559879.512693766)
5425,970,-59.875,-13.875,9,2,24.4649048116472,POINT (-6665254.511247255 -1559879.512693766)
5426,970,-59.875,-13.875,9,3,26.42894956800673,POINT (-6665254.511247255 -1559879.512693766)
5427,970,-59.875,-13.875,10,1,44.28610483805338,POINT (-6665254.511247255 -1559879.512693766)
5428,970,-59.875,-13.875,10,2,46.251368310716416,POINT (-6665254.511247255 -1559879.512693766)
5429,970,-59.875,-13.875,10,3,62.169812732272675,POINT (-6665254.511247255 -1559879.512693766)
5430,971,-59.625,-13.875,9,1,16.04830445183648,POINT (-6637424.638548938 -1559879.512693766)
5431,971,-59.625,-13.875,9,2,24.050083266364204,POINT (-6637424.638548938 -1559879.512693766)
5432,971,-59.625,-13.875,9,3,26.57736089494493,POINT (-6637424.638548938 -1559879.512693766)
5433,971,-59.625,-13.875,10,1,41.851078828175865,POINT (-6637424.638548938 -1559879.512693766)
5434,971,-59.625,-13.875,10,2,44.93377547793918,POINT (-6637424.638548938 -1559879.512693766)
5435,971,-59.625,-13.875,10,3,63.11282539367676,POINT (-6637424.638548938 -1559879.512693766)
5436,972,-59.375,-13.875,9,1,15.70505428314209,POINT (-6609594.765850618 -1559879.512693766)
5437,972,-59.375,-13.875,9,2,22.619058556026882,POINT (-6609594.765850618 -1559879.512693766)
5438,972,-59.375,-13.875,9,3,26.552508513132732,POINT (-6609594.765850618 -1559879.512693766)
5439,972,-59.375,-13.875,10,1,41.422142876519096,POINT (-6609594.765850618 -1559879.512693766)
5440,972,-59.375,-13.875,10,2,43.32506701681349,POINT (-6609594.765850618 -1559879.512693766)
5441,972,-59.375,-13.875,10,3,63.542884826660156,POINT (-6609594.765850618 -1559879.512693766)
5442,973,-59.125,-13.875,9,1,14.971730762057835,POINT (-6581764.893152299 -1559879.512693766)
5443,973,-59.125,-13.875,9,2,20.768849743737114,POINT (-6581764.893152299 -1559879.512693766)
5444,973,-59.125,-13.875,9,3,27.13790162404378,POINT (-6581764.893152299 -1559879.512693766)
5445,973,-59.125,-13.875,10,1,38.83439811733034,POINT (-6581764.893152299 -1559879.512693766)
5446,973,-59.125,-13.875,10,2,43.38675859239366,POINT (-6581764.893152299 -1559879.512693766)
5447,973,-59.125,-13.875,10,3,66.57907846238878,POINT (-6581764.893152299 -1559879.512693766)
5448,974,-58.875,-13.875,9,1,15.315764533148872,POINT (-6553935.020453981 -1559879.512693766)
5449,974,-58.875,-13.875,9,2,20.131651308801437,POINT (-6553935.020453981 -1559879.512693766)
5450,974,-58.875,-13.875,9,3,26.9835237926907,POINT (-6553935.020453981 -1559879.512693766)
5451,974,-58.875,-13.875,10,1,40.04882685343424,POINT (-6553935.020453981 -1559879.512693766)
5452,974,-58.875,-13.875,10,2,42.931641260782875,POINT (-6553935.020453981 -1559879.512693766)
5453,974,-58.875,-13.875,10,3,66.5284194946289,POINT (-6553935.020453981 -1559879.512693766)
5454,975,-58.625,-13.875,9,1,16.979126188490127,POINT (-6526105.147755664 -1559879.512693766)
5455,975,-58.625,-13.875,9,2,20.746960586971706,POINT (-6526105.147755664 -1559879.512693766)
5456,975,-58.625,-13.875,9,3,27.643072234259712,POINT (-6526105.147755664 -1559879.512693766)
5457,975,-58.625,-13.875,10,1,40.77809815936618,POINT (-6526105.147755664 -1559879.512693766)
5458,975,-58.625,-13.875,10,2,46.16056495242648,POINT (-6526105.147755664 -1559879.512693766)
5459,975,-58.625,-13.875,10,3,72.03488477071126,POINT (-6526105.147755664 -1559879.512693766)
5460,976,-58.375,-13.875,9,1,16.546877966986763,POINT (-6498275.275057344 -1559879.512693766)
5461,976,-58.375,-13.875,9,2,19.8317355049981,POINT (-6498275.275057344 -1559879.512693766)
5462,976,-58.375,-13.875,9,3,26.453639772203232,POINT (-6498275.275057344 -1559879.512693766)
5463,976,-58.375,-13.875,10,1,38.939803229437935,POINT (-6498275.275057344 -1559879.512693766)
5464,976,-58.375,-13.875,10,2,45.159057723151314,POINT (-6498275.275057344 -1559879.512693766)
5465,976,-58.375,-13.875,10,3,70.93833902147081,POINT (-6498275.275057344 -1559879.512693766)
5466,977,-58.125,-13.875,9,1,16.604139645894367,POINT (-6470445.402359026 -1559879.512693766)
5467,977,-58.125,-13.875,9,2,19.783516883850098,POINT (-6470445.402359026 -1559879.512693766)
5468,977,-58.125,-13.875,9,3,26.687205208672417,POINT (-6470445.402359026 -1559879.512693766)
5469,977,-58.125,-13.875,10,1,39.16634570227729,POINT (-6470445.402359026 -1559879.512693766)
5470,977,-58.125,-13.875,10,2,45.6757099893358,POINT (-6470445.402359026 -1559879.512693766)
5471,977,-58.125,-13.875,10,3,71.31570344501071,POINT (-6470445.402359026 -1559879.512693766)
5472,978,-57.875,-13.875,9,1,15.391529507107204,POINT (-6442615.529660708 -1559879.512693766)
5473,978,-57.875,-13.875,9,2,20.072979556189644,POINT (-6442615.529660708 -1559879.512693766)
5474,978,-57.875,-13.875,9,3,25.750594324535793,POINT (-6442615.529660708 -1559879.512693766)
5475,978,-57.875,-13.875,10,1,40.07170422871908,POINT (-6442615.529660708 -1559879.512693766)
5476,978,-57.875,-13.875,10,2,48.49201096428765,POINT (-6442615.529660708 -1559879.512693766)
5477,978,-57.875,-13.875,10,3,68.24583986070421,POINT (-6442615.529660708 -1559879.512693766)
5478,979,-57.625,-13.875,9,1,14.756942537095812,POINT (-6414785.65696239 -1559879.512693766)
5479,979,-57.625,-13.875,9,2,19.866651323106552,POINT (-6414785.65696239 -1559879.512693766)
5480,979,-57.625,-13.875,9,3,25.252090983920628,POINT (-6414785.65696239 -1559879.512693766)
5481,979,-57.625,-13.875,10,1,40.118960830900406,POINT (-6414785.65696239 -1559879.512693766)
5482,979,-57.625,-13.875,10,2,48.549376275804306,POINT (-6414785.65696239 -1559879.512693766)
5483,979,-57.625,-13.875,10,3,67.53460258907742,POINT (-6414785.65696239 -1559879.512693766)
5484,980,-57.375,-13.875,9,1,15.132944107055664,POINT (-6386955.784264072 -1559879.512693766)
5485,980,-57.375,-13.875,9,2,19.777239269680447,POINT (-6386955.784264072 -1559879.512693766)
5486,980,-57.375,-13.875,9,3,25.446261829800076,POINT (-6386955.784264072 -1559879.512693766)
5487,980,-57.375,-13.875,10,1,41.09237623214722,POINT (-6386955.784264072 -1559879.512693766)
5488,980,-57.375,-13.875,10,2,47.77545844184028,POINT (-6386955.784264072 -1559879.512693766)
5489,980,-57.375,-13.875,10,3,68.17792261971368,POINT (-6386955.784264072 -1559879.512693766)
5490,981,-57.125,-13.875,9,1,15.077081150478786,POINT (-6359125.911565753 -1559879.512693766)
5491,981,-57.125,-13.875,9,2,17.370303842756485,POINT (-6359125.911565753 -1559879.512693766)
5492,981,-57.125,-13.875,9,3,26.3128080368042,POINT (-6359125.911565753 -1559879.512693766)
5493,981,-57.125,-13.875,10,1,40.417181226942276,POINT (-6359125.911565753 -1559879.512693766)
5494,981,-57.125,-13.875,10,2,45.964165687561035,POINT (-6359125.911565753 -1559879.512693766)
5495,981,-57.125,-13.875,10,3,68.06192376878526,POINT (-6359125.911565753 -1559879.512693766)
5496,982,-56.875,-13.875,9,1,14.202908198038736,POINT (-6331296.038867434 -1559879.512693766)
5497,982,-56.875,-13.875,9,2,17.073402444521587,POINT (-6331296.038867434 -1559879.512693766)
5498,982,-56.875,-13.875,9,3,27.548905266655815,POINT (-6331296.038867434 -1559879.512693766)
5499,982,-56.875,-13.875,10,1,40.88944753011068,POINT (-6331296.038867434 -1559879.512693766)
5500,982,-56.875,-13.875,10,2,46.28674980004629,POINT (-6331296.038867434 -1559879.512693766)
5501,982,-56.875,-13.875,10,3,71.21279123094347,POINT (-6331296.038867434 -1559879.512693766)
5502,983,-56.625,-13.875,9,1,13.944215350680881,POINT (-6303466.166169116 -1559879.512693766)
5503,983,-56.625,-13.875,9,2,16.703104231092667,POINT (-6303466.166169116 -1559879.512693766)
5504,983,-56.625,-13.875,9,3,27.784062067667644,POINT (-6303466.166169116 -1559879.512693766)
5505,983,-56.625,-13.875,10,1,40.931796073913574,POINT (-6303466.166169116 -1559879.512693766)
5506,983,-56.625,-13.875,10,2,45.48377747005887,POINT (-6303466.166169116 -1559879.512693766)
5507,983,-56.625,-13.875,10,3,68.9832051595052,POINT (-6303466.166169116 -1559879.512693766)
5508,984,-56.375,-13.875,9,1,13.567381143569946,POINT (-6275636.293470797 -1559879.512693766)
5509,984,-56.375,-13.875,9,2,16.216114626990425,POINT (-6275636.293470797 -1559879.512693766)
5510,984,-56.375,-13.875,9,3,28.75934304131402,POINT (-6275636.293470797 -1559879.512693766)
5511,984,-56.375,-13.875,10,1,40.499455504947235,POINT (-6275636.293470797 -1559879.512693766)
5512,984,-56.375,-13.875,10,2,46.02231189939711,POINT (-6275636.293470797 -1559879.512693766)
5513,984,-56.375,-13.875,10,3,71.3983588748508,POINT (-6275636.293470797 -1559879.512693766)
5514,985,-56.125,-13.875,9,1,12.880138291252983,POINT (-6247806.420772479 -1559879.512693766)
5515,985,-56.125,-13.875,9,2,16.39516586727566,POINT (-6247806.420772479 -1559879.512693766)
5516,985,-56.125,-13.875,9,3,29.52035042974684,POINT (-6247806.420772479 -1559879.512693766)
5517,985,-56.125,-13.875,10,1,39.7128127945794,POINT (-6247806.420772479 -1559879.512693766)
5518,985,-56.125,-13.875,10,2,45.71049245198568,POINT (-6247806.420772479 -1559879.512693766)
5519,985,-56.125,-13.875,10,3,71.39308505588107,POINT (-6247806.420772479 -1559879.512693766)
5520,986,-55.875,-13.875,9,1,12.212963316175673,POINT (-6219976.548074161 -1559879.512693766)
5521,986,-55.875,-13.875,9,2,15.864092667897543,POINT (-6219976.548074161 -1559879.512693766)
5522,986,-55.875,-13.875,9,3,29.981464862823486,POINT (-6219976.548074161 -1559879.512693766)
5523,986,-55.875,-13.875,10,1,36.89847082561917,POINT (-6219976.548074161 -1559879.512693766)
5524,986,-55.875,-13.875,10,2,44.97113868925307,POINT (-6219976.548074161 -1559879.512693766)
5525,986,-55.875,-13.875,10,3,68.30656782786052,POINT (-6219976.548074161 -1559879.512693766)
5526,987,-55.625,-13.875,9,1,11.784582244025337,POINT (-6192146.675375842 -1559879.512693766)
5527,987,-55.625,-13.875,9,2,15.807559861077202,POINT (-6192146.675375842 -1559879.512693766)
5528,987,-55.625,-13.875,9,3,29.54281430774265,POINT (-6192146.675375842 -1559879.512693766)
5529,987,-55.625,-13.875,10,1,35.47594817479452,POINT (-6192146.675375842 -1559879.512693766)
5530,987,-55.625,-13.875,10,2,43.74441154797872,POINT (-6192146.675375842 -1559879.512693766)
5531,987,-55.625,-13.875,10,3,65.67949893739488,POINT (-6192146.675375842 -1559879.512693766)
5532,988,-55.375,-13.875,9,1,11.342242346869575,POINT (-6164316.802677524 -1559879.512693766)
5533,988,-55.375,-13.875,9,2,16.62366310755412,POINT (-6164316.802677524 -1559879.512693766)
5534,988,-55.375,-13.875,9,3,29.554511494106716,POINT (-6164316.802677524 -1559879.512693766)
5535,988,-55.375,-13.875,10,1,34.239557107289635,POINT (-6164316.802677524 -1559879.512693766)
5536,988,-55.375,-13.875,10,2,43.23768303129408,POINT (-6164316.802677524 -1559879.512693766)
5537,988,-55.375,-13.875,10,3,65.73476092020671,POINT (-6164316.802677524 -1559879.512693766)
5538,989,-55.125,-13.875,9,1,10.310713450113932,POINT (-6136486.929979205 -1559879.512693766)
5539,989,-55.125,-13.875,9,2,16.427214516533745,POINT (-6136486.929979205 -1559879.512693766)
5540,989,-55.125,-13.875,9,3,29.54874775144789,POINT (-6136486.929979205 -1559879.512693766)
5541,989,-55.125,-13.875,10,1,34.58659362792969,POINT (-6136486.929979205 -1559879.512693766)
5542,989,-55.125,-13.875,10,2,42.70526700549655,POINT (-6136486.929979205 -1559879.512693766)
5543,989,-55.125,-13.875,10,3,65.31969134012859,POINT (-6136486.929979205 -1559879.512693766)
5544,990,-54.875,-13.875,9,1,9.990615473853218,POINT (-6108657.057280887 -1559879.512693766)
5545,990,-54.875,-13.875,9,2,16.29824341668023,POINT (-6108657.057280887 -1559879.512693766)
5546,990,-54.875,-13.875,9,3,29.069512155320908,POINT (-6108657.057280887 -1559879.512693766)
5547,990,-54.875,-13.875,10,1,35.34814686245389,POINT (-6108657.057280887 -1559879.512693766)
5548,990,-54.875,-13.875,10,2,42.563697814941406,POINT (-6108657.057280887 -1559879.512693766)
5549,990,-54.875,-13.875,10,3,64.96555285983615,POINT (-6108657.057280887 -1559879.512693766)
5550,991,-54.625,-13.875,9,1,9.084412892659506,POINT (-6080827.184582569 -1559879.512693766)
5551,991,-54.625,-13.875,9,2,15.215832498338488,POINT (-6080827.184582569 -1559879.512693766)
5552,991,-54.625,-13.875,9,3,30.177094141642254,POINT (-6080827.184582569 -1559879.512693766)
5553,991,-54.625,-13.875,10,1,34.74263879987929,POINT (-6080827.184582569 -1559879.512693766)
5554,991,-54.625,-13.875,10,2,42.290724436442055,POINT (-6080827.184582569 -1559879.512693766)
5555,991,-54.625,-13.875,10,3,67.16069865226746,POINT (-6080827.184582569 -1559879.512693766)
5556,992,-54.375,-13.875,9,1,8.623603820800781,POINT (-6052997.31188425 -1559879.512693766)
5557,992,-54.375,-13.875,9,2,14.859854380289713,POINT (-6052997.31188425 -1559879.512693766)
5558,992,-54.375,-13.875,9,3,30.63492006725735,POINT (-6052997.31188425 -1559879.512693766)
5559,992,-54.375,-13.875,10,1,34.00279506047567,POINT (-6052997.31188425 -1559879.512693766)
5560,992,-54.375,-13.875,10,2,43.837025006612144,POINT (-6052997.31188425 -1559879.512693766)
5561,992,-54.375,-13.875,10,3,67.33300484551324,POINT (-6052997.31188425 -1559879.512693766)
5562,993,-54.125,-13.875,9,1,8.825729449590048,POINT (-6025167.439185931 -1559879.512693766)
5563,993,-54.125,-13.875,9,2,14.879219902886284,POINT (-6025167.439185931 -1559879.512693766)
5564,993,-54.125,-13.875,9,3,30.15746389495002,POINT (-6025167.439185931 -1559879.512693766)
5565,993,-54.125,-13.875,10,1,34.208344247606064,POINT (-6025167.439185931 -1559879.512693766)
5566,993,-54.125,-13.875,10,2,45.13299041324191,POINT (-6025167.439185931 -1559879.512693766)
5567,993,-54.125,-13.875,10,3,67.18911255730524,POINT (-6025167.439185931 -1559879.512693766)
5568,994,-53.875,-13.875,9,1,8.486598862542046,POINT (-5997337.566487614 -1559879.512693766)
5569,994,-53.875,-13.875,9,2,14.130487812889946,POINT (-5997337.566487614 -1559879.512693766)
5570,994,-53.875,-13.875,9,3,29.894177542792427,POINT (-5997337.566487614 -1559879.512693766)
5571,994,-53.875,-13.875,10,1,33.347766717274986,POINT (-5997337.566487614 -1559879.512693766)
5572,994,-53.875,-13.875,10,2,45.45332304636637,POINT (-5997337.566487614 -1559879.512693766)
5573,994,-53.875,-13.875,10,3,65.09970431857639,POINT (-5997337.566487614 -1559879.512693766)
5574,995,-53.625,-13.875,9,1,8.176811536153158,POINT (-5969507.693789296 -1559879.512693766)
5575,995,-53.625,-13.875,9,2,13.956831826104057,POINT (-5969507.693789296 -1559879.512693766)
5576,995,-53.625,-13.875,9,3,29.176492081748115,POINT (-5969507.693789296 -1559879.512693766)
5577,995,-53.625,-13.875,10,1,33.41458776262071,POINT (-5969507.693789296 -1559879.512693766)
5578,995,-53.625,-13.875,10,2,46.740708880954315,POINT (-5969507.693789296 -1559879.512693766)
5579,995,-53.625,-13.875,10,3,63.91076453526815,POINT (-5969507.693789296 -1559879.512693766)
5580,996,-53.375,-13.875,9,1,8.488005717595419,POINT (-5941677.821090977 -1559879.512693766)
5581,996,-53.375,-13.875,9,2,14.809480985005697,POINT (-5941677.821090977 -1559879.512693766)
5582,996,-53.375,-13.875,9,3,28.186842918395996,POINT (-5941677.821090977 -1559879.512693766)
5583,996,-53.375,-13.875,10,1,33.297516690360176,POINT (-5941677.821090977 -1559879.512693766)
5584,996,-53.375,-13.875,10,2,48.17998292711046,POINT (-5941677.821090977 -1559879.512693766)
5585,996,-53.375,-13.875,10,3,63.10196516248915,POINT (-5941677.821090977 -1559879.512693766)
5586,997,-53.125,-13.875,9,1,8.407519340515137,POINT (-5913847.948392658 -1559879.512693766)
